statename,rank,hs6,abbreviatn,val2010,val2011,val2012,val2013,share10,share11,share12,share13,change
TEXAS,10,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,4054.88,2446.32,2381.2,2670.81,1.5264,0.7673,0.721,0.8571,12.16
TEXAS,11,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,2390.41,1952.4,1833.14,2481.44,0.8998,0.6124,0.555,0.7963,35.37
TEXAS,12,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,3224.46,2403.04,0,0,0.9763,0.7711,-25.47
TEXAS,13,852871,RECEPTION APP FOR TV NT DESIGNED TO INC VIDEO,1570.3,2212.97,3300.79,2260.54,0.5911,0.6941,0.9994,0.7254,-31.52
TEXAS,14,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.",1374.83,1172.95,2779.31,2033.31,0.5175,0.3679,0.8415,0.6525,-26.84
TEXAS,15,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",1187.76,1143.68,1543.4,1711.6,0.4471,0.3587,0.4673,0.5493,10.9
TEXAS,16,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,1255.98,1270.95,1482.46,1600.69,0.4728,0.3986,0.4488,0.5137,7.98
TEXAS,17,730429,"CASING AND TUBING,OIL,GAS DRILLING, IRON OR S",1515.49,1814.45,2284.74,1550.05,0.5705,0.5691,0.6918,0.4974,-32.16
TEXAS,18,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,1452.76,1906.73,1515.11,1532.33,0.5469,0.598,0.4587,0.4917,1.14
TEXAS,19,710691,"SILVER, UNWROUGHT NESOI",185.05,45.02,2225.89,1529.19,0.0697,0.0141,0.6739,0.4907,-31.3
TEXAS,20,870120,ROAD TRACTORS FOR SEMI-TRAILERS,323.08,1167.28,1060.7,1503.73,0.1216,0.3661,0.3212,0.4826,41.77
TEXAS,21,290220,BENZENE,803.45,916.51,1312.18,1453.55,0.3025,0.2875,0.3973,0.4665,10.77
TEXAS,22,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,933.44,1240.56,1435.48,1423.04,0.3514,0.3891,0.4346,0.4567,-0.87
TEXAS,23,130232,"MUCILAGES/THICKNRS FRM LOCUST BEAN/SEED, GUAR",173.51,770.89,3045.23,1378.66,0.0653,0.2418,0.922,0.4424,-54.73
TEXAS,24,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,783.51,1010.17,1293.76,1363.29,0.2949,0.3168,0.3917,0.4375,5.37
TEXAS,25,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",999.23,1109.16,1282.84,1316.62,0.3762,0.3479,0.3884,0.4225,2.63
UTAH,0,0,World,8231.14,11114.07,11154.02,10644,0.4301,0.5033,0.4902,0.4694,-4.57
UTAH,0,25,Top 25,5000.85,7415.16,7425.23,6518.53,60.7552,66.7187,66.57,61.2413,-12.21
UTAH,1,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",2853.68,4277.34,4459.45,3537.27,34.6693,38.4858,39.9807,33.2325,-20.68
UTAH,2,710691,"SILVER, UNWROUGHT NESOI",481.56,1348.22,1089.38,848.06,5.8504,12.1307,9.7667,7.9675,-22.15
UTAH,3,870895,SAFETY AIRBAGS WITH INFLATOR SYSTEM; PARTS TH,245.06,238.27,279.08,279.76,2.9772,2.1439,2.5021,2.6283,0.24
UTAH,4,950691,"ARTCL/EQUIP F GEN PHYS EXERC, GYMN ETC NESOI;",247.22,244.82,254.31,240.7,3.0035,2.2028,2.28,2.2614,-5.35
UTAH,5,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",0,0,216.49,200.91,0,0,1.9409,1.8876,-7.19
UTAH,6,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",96.12,185.2,14.55,161.52,1.1677,1.6664,0.1305,1.5175,1010.05
UTAH,7,871200,BICYCLES & OTH CYCLES (INC DEL TRICYCLE) NO M,77.9,87.03,108.58,154.18,0.9464,0.783,0.9735,1.4485,42
UTAH,8,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",98.33,145.29,136.57,136.08,1.1947,1.3072,1.2244,1.2785,-0.36
UTAH,9,870120,ROAD TRACTORS FOR SEMI-TRAILERS,146.03,158.1,186.11,113.38,1.7742,1.4225,1.6685,1.0652,-39.08
UTAH,10,710813,"GOLD, NONMONETARY, SEMIMANUFACTURED FORMS NES",3.4,12.21,0.14,81.63,0.0413,0.1099,0.0012,0.7669,59420.54
UTAH,11,441012,"ORIENTED STRAND BOARD (OSB), OF WOOD",31.97,29.59,51.48,70.22,0.3884,0.2663,0.4616,0.6597,36.39
UTAH,12,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",28.78,32.11,43.04,69.63,0.3496,0.2889,0.3859,0.6542,61.78
UTAH,13,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",28.67,37.66,52.35,65.21,0.3484,0.3389,0.4693,0.6127,24.58
UTAH,14,950699,ART FOR SPORTS ETC.NESOIF SWIM POOLSF PTS & A,35.46,40.31,49.85,54.89,0.4308,0.3627,0.4469,0.5156,10.11
UTAH,15,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",39.64,35.41,48.54,54.85,0.4816,0.3186,0.4351,0.5153,13
UTAH,16,847160,"ADP INPUT OR OUTPUT UNITS, STORAGE OR NOT, NE",4.82,17.72,43.45,51.9,0.0586,0.1594,0.3895,0.4876,19.45
UTAH,17,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,0,0,76.55,49.76,0,0,0.6863,0.4675,-35
UTAH,18,711890,"COIN, NESOI",174.66,213.26,63.94,47.88,2.1219,1.9188,0.5732,0.4498,-25.12
UTAH,19,902290,X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT,50.95,64.43,49.68,45.72,0.619,0.5797,0.4454,0.4296,-7.96
UTAH,20,940360,"WOODEN FURNITURE, NESOI",36.19,37.42,41.04,45.58,0.4396,0.3367,0.3679,0.4283,11.08
UTAH,21,880230,"AIRPLANE & A/C UNLADEN WGHT > 2000, NOV 15000",14.7,11.45,28.88,45.55,0.1785,0.103,0.2589,0.428,57.74
UTAH,22,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",217.94,111.82,35.37,43.45,2.6477,1.0061,0.3171,0.4082,22.84
UTAH,23,392690,"ARTICLES OF PLASTICS, NESOI",36.26,30.82,34.17,40.71,0.4405,0.2773,0.3064,0.3825,19.14
UTAH,24,360300,SAFETY FUSES; DETONATING FUSE; PERCUSSION CAP,38.94,44.97,42.97,40,0.4731,0.4046,0.3852,0.3758,-6.92
UTAH,25,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,12.58,11.73,19.28,39.7,0.1528,0.1055,0.1729,0.3729,105.89
VIRGINIA,0,0,World,20426.63,21477.53,21863.42,22373.35,1.0673,0.9727,0.9609,0.9867,2.33
VIRGINIA,0,25,Top 25,5074.93,6319.03,7093.33,7711.46,24.8447,29.4216,32.4438,34.4672,8.71
VIRGINIA,1,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",973.28,1615.22,2117.38,2232.77,4.7648,7.5205,9.6846,9.9796,5.45
VIRGINIA,2,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,403.46,572.74,552.82,480.47,1.9751,2.6667,2.5285,2.1475,-13.09
VIRGINIA,3,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,518.79,291.4,296.01,381.63,2.5398,1.3568,1.3539,1.7058,28.93
VIRGINIA,4,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,302.28,449.74,481.21,379.89,1.4798,2.094,2.201,1.698,-21.05
VIRGINIA,5,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",204.01,236.79,281.56,363.02,0.9988,1.1025,1.2878,1.6226,28.93
VIRGINIA,6,400122,TECHNICALLY SPECIFIED NATURAL RUBBER (TSNR),458.55,700.79,493,339.18,2.2449,3.2629,2.2549,1.516,-31.2
VIRGINIA,7,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",344.47,327.2,303.08,337.52,1.6864,1.5235,1.3862,1.5086,11.37
VIRGINIA,8,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,38.64,302.12,0,0,0.1767,1.3503,681.85
VIRGINIA,9,293911,"CONC. OF POPPY STRAW,CODEINE&OTR SPECIF OPIUM",0,6.03,80.35,294.86,0,0.0281,0.3675,1.3179,266.99
VIRGINIA,10,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",154.9,249.99,232.96,286.36,0.7583,1.1639,1.0655,1.2799,22.92
VIRGINIA,11,80132,"CASHEW NUTS, FRESH OR DRIED, SHELLED",203.13,246.88,203.1,207.22,0.9944,1.1495,0.929,0.9262,2.03
VIRGINIA,12,940360,"WOODEN FURNITURE, NESOI",168.69,171.24,167.7,181.49,0.8258,0.7973,0.767,0.8112,8.22
VIRGINIA,13,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,164.04,194.71,189.77,180.69,0.803,0.9066,0.868,0.8076,-4.78
VIRGINIA,14,852872,"RECEPTION APPARATUS FOR TELEVISION, COLOR, NE",47.7,62.13,81.87,180.28,0.2335,0.2893,0.3745,0.8058,120.2
VIRGINIA,15,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,107.55,123.85,153.73,169.05,0.5265,0.5766,0.7031,0.7556,9.97
VIRGINIA,16,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED",115.03,94.64,129.62,163.82,0.5632,0.4406,0.5929,0.7322,26.38
VIRGINIA,17,841199,GAS TURBINE PARTS NESOI,144.67,132.14,251.5,157.19,0.7083,0.6153,1.1503,0.7026,-37.5
VIRGINIA,18,630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRIC,141.2,148.16,156.73,151.35,0.6913,0.6898,0.7168,0.6765,-3.43
VIRGINIA,19,630231,"BED LINEN NESOI, OF COTTON, NOT KNIT OR CROCH",175.8,172.22,164.59,151,0.8606,0.8019,0.7528,0.6749,-8.26
VIRGINIA,20,845710,MACHINING CENTERS FOR WORKING METAL,46.69,154.08,213.96,138.89,0.2286,0.7174,0.9786,0.6208,-35.08
VIRGINIA,21,441890,"BUILDERS JOINERY AND CARPENTRY OF WOOD, NESOI",63.53,61.54,86.6,135.89,0.311,0.2865,0.3961,0.6074,56.92
VIRGINIA,22,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",158.81,122.91,141.88,126.96,0.7775,0.5723,0.649,0.5675,-10.52
VIRGINIA,23,240110,"TOBACCO, NOT STEMMED/STRIPPED",70.33,87.38,116.23,124.74,0.3443,0.4068,0.5316,0.5575,7.32
VIRGINIA,24,850151,"AC MOTORS, MULTI-PHASE, OUTPUT NOT EXCEEDING",2.9,6.57,61.39,123.91,0.0142,0.0306,0.2808,0.5538,101.84
VIRGINIA,25,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",105.11,90.67,97.67,121.14,0.5146,0.4221,0.4467,0.5414,24.04
VIRGIN ISLANDS,0,0,World,10517.38,12283.68,1243.66,461.37,0.5495,0.5563,0.0547,0.0203,-62.9
VIRGIN ISLANDS,0,25,Top 25,212,346.68,540.13,439.27,2.0157,2.8222,43.4305,95.2102,-18.67
VIRGIN ISLANDS,1,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,147.68,293.53,336.97,239.26,1.4042,2.3896,27.0949,51.8596,-28.99
VIRGIN ISLANDS,2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,106.83,100.15,0,0,8.5897,21.7076,-6.25
VIRGIN ISLANDS,3,271129,"PETROLEUM GASES ETC., IN GASEOUS STATE, NESOI",0,0,26.7,33.16,0,0,2.1472,7.1876,24.18
VIRGIN ISLANDS,4,711620,"ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN",4.16,5.81,8.64,10.68,0.0396,0.0473,0.6947,2.3159,23.68
VIRGIN ISLANDS,5,910221,"WRST WATCH, NT BATTERY, CASE BASE METAL, AUTO",11.53,10.9,10.91,8.38,0.1097,0.0887,0.8774,1.8172,-23.16
VIRGIN ISLANDS,6,170390,"MOLASSES FROM EXTRACTION/REFING SUGAR, NESOI",5.44,0,0,7.68,0.0518,0,0,1.6654,0
VIRGIN ISLANDS,7,220300,BEER MADE FROM MALT,7,6.7,7.1,7.06,0.0666,0.0545,0.5707,1.5307,-0.49
VIRGIN ISLANDS,8,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",3.54,1.1,2.8,6.09,0.0336,0.009,0.2253,1.3192,117.19
VIRGIN ISLANDS,9,170310,CANE MOLASSES FROM EXTRACTION OR REFINING OF,18.3,13.95,24.22,4.65,0.174,0.1136,1.9477,1.0068,-80.82
VIRGIN ISLANDS,10,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",1.06,1.23,2.83,3.11,0.0101,0.01,0.2273,0.674,9.99
VIRGIN ISLANDS,11,220830,WHISKIES,1.68,2.1,1.6,2.3,0.016,0.0171,0.1287,0.4995,43.95
VIRGIN ISLANDS,12,220890,"CORDIALS, LIQUEURS, KIRSCHWASSER, RATAFIA, ET",1.59,1.62,2.03,2.24,0.0151,0.0132,0.1629,0.4856,10.6
VIRGIN ISLANDS,13,220421,"WINE, FR GRAPE NESOI & GR MUST W ALC, NOV 2 L",1.55,1.59,1.56,1.94,0.0148,0.013,0.1257,0.4211,24.24
VIRGIN ISLANDS,14,81190,"FRUIT NESOI & NUTS, SWEETENED ETC OR NOT, FRO",0,0,0,1.87,0,0,0,0.405,0
VIRGIN ISLANDS,15,220860,VODKA,1.05,1.57,1.45,1.52,0.01,0.0128,0.1164,0.3302,5.28
VIRGIN ISLANDS,16,220870,LIQUEURS AND CORDIALS,1.41,1.73,1.31,1.34,0.0134,0.0141,0.1056,0.29,1.87
VIRGIN ISLANDS,17,910211,"WRST WATCH, BATTERY, MECHANICAL DISPLY, BASE",0.13,0.37,1.51,1.07,0.0013,0.003,0.1211,0.2328,-28.66
VIRGIN ISLANDS,18,220210,"WATERS, INCL MINERAL & AERATED, SWEETND OR FL",1.07,0.95,0.87,1.07,0.0102,0.0078,0.0699,0.2321,23.11
VIRGIN ISLANDS,19,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",0.48,0.92,1.07,1.03,0.0046,0.0075,0.086,0.2241,-3.35
VIRGIN ISLANDS,20,40900,"HONEY, NATURAL",0,0,0,0.92,0,0,0,0.2001,0
VIRGIN ISLANDS,21,220410,SPARKLING WINE OF FRESH GRAPES,0.66,0.61,0.8,0.91,0.0063,0.005,0.0641,0.1964,13.69
VIRGIN ISLANDS,22,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T",0.13,0.36,0.39,0.8,0.0012,0.003,0.0314,0.1744,106.01
VIRGIN ISLANDS,23,71080,"VEGETABLES, NESOI RAW/COOKED BY BOILING, FROZ",0,0,0,0.67,0,0,0,0.1459,0
VIRGIN ISLANDS,24,200410,"POTATOES, PREPARED ETC., NO VINEGAR ETC., FRO",0.25,0.52,0.53,0.67,0.0024,0.0043,0.0428,0.1456,26.27
VIRGIN ISLANDS,25,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,3.27,1.11,0.01,0.66,0.031,0.009,0.0011,0.1433,4733.05
VERMONT,0,0,World,3376.34,4136.95,4351.01,4949.56,0.1764,0.1874,0.1912,0.2183,13.76
VERMONT,0,25,Top 25,1941.78,2417.71,2944.66,3475.81,57.5115,58.4418,67.6774,70.2247,18.04
VERMONT,1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",507.48,678.4,547.42,645.91,15.0305,16.3986,12.5815,13.0499,17.99
VERMONT,2,271600,ELECTRICAL ENERGY,182,190.89,450.9,572.18,5.3904,4.6143,10.3632,11.5602,26.9
VERMONT,3,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",186.54,332.66,490.57,359.86,5.5248,8.0412,11.2749,7.2706,-26.64
VERMONT,4,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,209.82,303.67,299.82,307.5,6.2144,7.3405,6.8909,6.2127,2.56
VERMONT,5,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,65.8,158.88,98.8,232.22,1.949,3.8406,2.2707,4.6917,135.05
VERMONT,6,950450,"VIDEO GAME CONSOLES & MACH, EXC OF SUBHEAD 95",0,0,113.23,221.98,0,0,2.6024,4.4849,96.04
VERMONT,7,180620,"CHOCOLATE PREP NESOI, IN BLOCKS ETC. OVER 2 K",226.26,198.33,183.61,175.76,6.7013,4.794,4.2199,3.551,-4.28
VERMONT,8,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,159.18,170.74,0,0,3.6584,3.4496,7.26
VERMONT,9,271121,"NATURAL GAS, GASEOUS",112.78,94.42,61.03,98.43,3.3404,2.2824,1.4026,1.9887,61.3
VERMONT,10,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",0,0,0,83.41,0,0,0,1.6852,0
VERMONT,11,620331,"M/B SUIT-TYPE JACKETS AND BLAZERS OF WOOL, NT",38.08,48.08,64.31,69.22,1.1279,1.1623,1.4781,1.3985,7.63
VERMONT,12,271112,"PROPANE, LIQUEFIED",82.71,81.55,69.14,65.41,2.4498,1.9714,1.589,1.3214,-5.4
VERMONT,13,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",38.72,31.16,38.04,58.22,1.1467,0.7532,0.8742,1.1762,53.06
VERMONT,14,620311,"MEN'S OR BOYS' SUITS OF WOOL, NOT KNIT",49.09,51.16,53.29,55.94,1.454,1.2367,1.2248,1.1302,4.97
VERMONT,15,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,70.44,49.66,49.43,46.7,2.0863,1.2004,1.1361,0.9435,-5.53
VERMONT,16,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",7.75,19.56,30.6,38.19,0.2295,0.4728,0.7034,0.7716,24.79
VERMONT,17,620341,"M/B TROUSER OVERALLS BREECHES SHORTS WOOL, NT",24.38,27.74,33.66,36.78,0.7221,0.6706,0.7735,0.7431,9.28
VERMONT,18,170220,MAPLE SUGAR AND MAPLE SYRUP,27.13,27.82,31.96,36.57,0.8036,0.6726,0.7345,0.7389,14.45
VERMONT,19,100590,"CORN (MAIZE), OTHER THAN SEED CORN",16.46,28.08,28.84,32.78,0.4875,0.6789,0.6628,0.6622,13.66
VERMONT,20,210690,FOOD PREPARATIONS NESOI,11.64,14.52,21.38,31.17,0.3448,0.351,0.4913,0.6298,45.8
VERMONT,21,30431,"TILLAPIA FILLETS, FRESH OR CHILLED",0,0,27.86,28.54,0,0,0.6403,0.5767,2.46
VERMONT,22,854442,"ELEC CONDUCTORS, LT=1000 V, W/ CONNECTORS, NE",5.8,6.81,7.7,28.24,0.1718,0.1647,0.177,0.5706,266.79
VERMONT,23,841191,TURBOJET AND TURBOPROLLER PARTS,33.67,27.92,26.22,27.78,0.9972,0.6749,0.6027,0.5613,5.95
VERMONT,24,230641,RAPE/COLZA SEED OILCAKE&SOLID RES. LOW ERUCIC,10.33,18.13,29.16,27.41,0.306,0.4382,0.6703,0.5539,-6.01
VERMONT,25,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",34.89,28.24,28.51,24.85,1.0334,0.6826,0.6552,0.5021,-12.81
WASHINGTON,0,0,World,42770.68,46684.83,47603.81,49910.79,2.2348,2.1143,2.0922,2.2011,4.85
WASHINGTON,0,25,Top 25,21093.36,24754.3,27656.09,29108.26,49.3173,53.0243,58.0964,58.3206,5.25
WASHINGTON,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,6057.73,8804.86,8629.29,7699.33,14.1633,18.8602,18.1273,15.4262,-10.78
WASHINGTON,2,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",3108.02,3843.41,4345.51,5145.97,7.2667,8.2327,9.1285,10.3103,18.42
WASHINGTON,3,271121,"NATURAL GAS, GASEOUS",4192.33,2918.05,2258.02,2697.97,9.8019,6.2505,4.7434,5.4056,19.48
WASHINGTON,4,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,1387.92,1805.35,2261.23,2170.41,3.245,3.8671,4.7501,4.3486,-4.02
WASHINGTON,5,841112,TURBOJETS OF A THRUST EXCEEDING 25 KN,888.72,1094.35,1726.17,2088.51,2.0779,2.3441,3.6261,4.1845,20.99
WASHINGTON,6,950450,"VIDEO GAME CONSOLES & MACH, EXC OF SUBHEAD 95",0,0,1926.16,1724.53,0,0,4.0462,3.4552,-10.47
WASHINGTON,7,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,687.52,830.82,321.1,1031.87,1.6074,1.7796,0.6745,2.0674,221.36
WASHINGTON,8,852871,RECEPTION APP FOR TV NT DESIGNED TO INC VIDEO,1236.38,1254.94,1233.74,735.4,2.8907,2.6881,2.5917,1.4734,-40.39
WASHINGTON,9,880320,"UNDCARRGE & PTS GLIDERS & A/C, NON-POWERED/PO",376.99,415.52,506.07,568.47,0.8814,0.8901,1.0631,1.139,12.33
WASHINGTON,10,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,388.4,308.32,526.08,563.43,0.9081,0.6604,1.1051,1.1289,7.1
WASHINGTON,11,840721,OUTBOARD ENGINES FOR MARINE PROPULSION,319.73,326.65,126.08,401.65,0.7475,0.6997,0.2649,0.8047,218.56
WASHINGTON,12,852859,"MONITORS, NOT INCORP TELEVISION RECEP APP, NE",128.42,187.63,273.66,370.24,0.3003,0.4019,0.5749,0.7418,35.29
WASHINGTON,13,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,374.8,357.7,0,0,0.7873,0.7167,-4.56
WASHINGTON,14,940110,SEATS OF A KIND USED FOR AIRCRAFT,200.97,276.53,335.55,346.23,0.4699,0.5923,0.7049,0.6937,3.19
WASHINGTON,15,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,159.26,136.73,165.93,338.2,0.3723,0.2929,0.3486,0.6776,103.83
WASHINGTON,16,852351,SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEV,15.4,22.05,47.45,335.22,0.036,0.0472,0.0997,0.6716,606.43
WASHINGTON,17,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",200.27,173.13,234.17,326.81,0.4682,0.3708,0.4919,0.6548,39.56
WASHINGTON,18,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,85.29,302.61,293.6,318.73,0.1994,0.6482,0.6168,0.6386,8.56
WASHINGTON,19,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",245.71,237.65,304.14,313,0.5745,0.5091,0.6389,0.6271,2.92
WASHINGTON,20,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",0,0,376.42,305.9,0,0,0.7907,0.6129,-18.73
WASHINGTON,21,284420,URANIUM ENRICHED IN U235 ETC. PLUTONIUM ETC.,581.69,790.84,484.74,295.47,1.36,1.694,1.0183,0.592,-39.05
WASHINGTON,22,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",166.04,306.71,331.96,254.08,0.3882,0.657,0.6973,0.5091,-23.46
WASHINGTON,23,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,305.01,309.44,216.69,246.78,0.7131,0.6628,0.4552,0.4944,13.89
WASHINGTON,24,30614,"CRABS, INCLUDING IN SHELL, FROZEN",198.34,182.39,166.5,242.35,0.4637,0.3907,0.3498,0.4856,45.55
WASHINGTON,25,281820,"ALUMINUM OXIDE, EXCEPT ARTIFICIAL CORUNDUM, N",163.24,226.32,191.05,230,0.3817,0.4848,0.4013,0.4608,20.39
WISCONSIN,0,0,World,19688.6,21923.7,23181.43,22222.98,1.0287,0.9929,1.0188,0.98,-4.13
WISCONSIN,0,25,Top 25,4102.6,4496.08,4914.67,4968.01,20.8375,20.5079,21.2009,22.3553,1.09
WISCONSIN,1,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",536.54,587.73,509.32,547.46,2.7251,2.6808,2.1971,2.4635,7.49
WISCONSIN,2,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",221.39,232.4,255.16,306.97,1.1245,1.06,1.1007,1.3813,20.3
WISCONSIN,3,850710,LEAD-ACID BATTERIES OF A KIND USED FOR STG EN,333.69,203.61,286.17,286.79,1.6948,0.9287,1.2345,1.2905,0.22
WISCONSIN,4,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",366.1,337.39,298.01,268.59,1.8595,1.5389,1.2855,1.2086,-9.87
WISCONSIN,5,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,289.44,261.41,275.34,238,1.4701,1.1924,1.1877,1.071,-13.56
WISCONSIN,6,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",207.71,184.1,222.21,233.85,1.055,0.8397,0.9586,1.0523,5.24
WISCONSIN,7,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",51.71,95.6,90.95,227.42,0.2626,0.4361,0.3924,1.0234,150.04
WISCONSIN,8,611030,"SWEATERS, PULLOVERS ETC, KNIT ETC, MANMADE FI",159.72,218.45,237.16,213.59,0.8112,0.9964,1.0231,0.9611,-9.94
WISCONSIN,9,902290,X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT,213.21,223.9,233.29,207.94,1.0829,1.0213,1.0064,0.9357,-10.87
WISCONSIN,10,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,140.81,184.5,197.25,187.15,0.7152,0.8416,0.8509,0.8421,-5.12
WISCONSIN,11,843149,PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.,144.08,202.16,216.91,180.16,0.7318,0.9221,0.9357,0.8107,-16.94
WISCONSIN,12,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER",183.07,179.77,179.36,178.44,0.9298,0.82,0.7737,0.8029,-0.51
WISCONSIN,13,620342,"MEN'S OR BOYS' TROUSERS ETC, NOT KNIT, COTTON",103.61,137.8,179.51,175.7,0.5262,0.6285,0.7744,0.7906,-2.12
WISCONSIN,14,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",132.09,161.16,172.19,169.1,0.6709,0.7351,0.7428,0.7609,-1.79
WISCONSIN,15,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",116.55,121.49,137.98,161.45,0.5919,0.5542,0.5952,0.7265,17
WISCONSIN,16,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,136.93,157.65,169.76,155.17,0.6955,0.7191,0.7323,0.6982,-8.6
WISCONSIN,17,870120,ROAD TRACTORS FOR SEMI-TRAILERS,90.2,97.27,180.46,153.19,0.4581,0.4437,0.7785,0.6893,-15.11
WISCONSIN,18,871200,BICYCLES & OTH CYCLES (INC DEL TRICYCLE) NO M,46.26,6.72,72.03,145.89,0.235,0.0306,0.3107,0.6565,102.55
WISCONSIN,19,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,18.46,125.58,114.63,140.72,0.0937,0.5728,0.4945,0.6332,22.76
WISCONSIN,20,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",95.05,114.13,141.37,135.48,0.4827,0.5206,0.6098,0.6096,-4.16
